,main_headings,sub_headings_h2,sub_headings_h3,links,image_urls,facts,definitions,explanations,codes,table_data,list_items
32,['Go if statement'],"['The if Statement', 'Go Exercises', 'Test Yourself With Exercises', 'Exercise:']","['Syntax', 'Example', 'Example']","['https://www.w3schools.com/go/go_conditions.php', 'https://www.w3schools.com/go/go_else_statement.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_if1', 'https://www.w3schools.com/go/trygo.php?filename=demo_if2', 'https://www.w3schools.com/go/exercise.php?filename=exercise_conditions1', 'https://www.w3schools.com/go/go_conditions.php', 'https://www.w3schools.com/go/go_else_statement.php']",[],"['We can also test variables:', 'Print ""Hello World"" if x is greater than y.', 'Start the Exercise']","['Use the if statement to specify a block of Go code to be executed if a condition is true.', '    Note that if is in lowercase letters. Uppercase letters (If or IF) will generate an error.  ']","['In the example below, we test two values to find out if 20 is greater than 18. If the condition is true, print some text:', 'In the example above we use two variables, x and y, to test whether x is greater than y (using the > operator). As x is 20, and y is 18, and we know that 20 is greater than 18, we print to the screen that ""x is greater than y"".']","['\n        if  condition { \n        \xa0\xa0// code to be executed if condition is true \n        }\n      ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0if 20 > 18 {\n      \xa0\xa0\xa0\xa0fmt.Println(""20 is greater than 18"")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0x:= 20\n      \xa0\xa0y:= 18\n      \xa0\xa0if x > y {\n      \xa0\xa0\xa0\xa0fmt.Println(""x is greater than y"")\n      \xa0\xa0}\n    }\n  ']",[],[]
33,['Go if else Statement'],"['The else Statement', 'Using The if else Statement']","['Syntax', 'Example', 'Example', 'Example']","['https://www.w3schools.com/go/go_if_statement.php', 'https://www.w3schools.com/go/go_elseif_statement.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_if_else1', 'https://www.w3schools.com/go/trygo.php?filename=demo_if_else2', 'https://www.w3schools.com/go/trygo.php?filename=demo_if_else3', 'https://www.w3schools.com/go/go_if_statement.php', 'https://www.w3schools.com/go/go_elseif_statement.php']",[],"[' The brackets in the else statement should be like } else {:', 'Having the else brackets in a different line will raise an error:']",['Use the else statement to specify a block of code to be executed if the condition is false.'],"['In this example, time (20) is greater than 18, so the   if condition is false. Because of this, we move on to the else   condition and print to the screen ""Good evening"". If the time was less than   18, the program would print ""Good day"":', 'In this example, the temperature is 14 so the condition for if is false so the   code line inside the else statement is executed:']","['\n        if  condition { \n        \xa0\xa0// code to be executed if condition is true \n        } else { \n        \xa0\xa0// code to be executed if condition is false \n        }    \n      ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0time := 20 \n      \xa0\xa0if (time < 18) {\n      \xa0\xa0\xa0\xa0fmt.Println(""Good day."")\n      \xa0\xa0} else {\n      \xa0\xa0\xa0\xa0fmt.Println(""Good evening."")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0temperature := 14 \n      \xa0\xa0if (temperature > 15) {\n      \xa0\xa0\xa0\xa0fmt.Println(""It is warm out there"")\n      \xa0\xa0} else {\n      \xa0\xa0\xa0\xa0fmt.Println(""It is cold out there"")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0temperature := 14 \n      \xa0\xa0if (temperature > 15) {\n      \xa0\xa0\xa0\xa0fmt.Println(""It is warm out there."")\n      \xa0\xa0} // this raises an error  \n      \xa0\xa0else {\n      \xa0\xa0\xa0\xa0fmt.Println(""It is cold out there."")\n      \xa0\xa0}\n    }\n  ']",[],[]
34,['Go else if Statement'],"['The else if Statement', 'Using The else if Statement']","['Syntax', 'Example', 'Example', 'Example']","['https://www.w3schools.com/go/go_else_statement.php', 'https://www.w3schools.com/go/go_nested_if.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_elseif1', 'https://www.w3schools.com/go/trygo.php?filename=demo_elseif2', 'https://www.w3schools.com/go/trygo.php?filename=demo_elseif3', 'https://www.w3schools.com/go/go_else_statement.php', 'https://www.w3schools.com/go/go_nested_if.php']",[],"['This example shows how to use an else if statement.', 'However, if the time was 14, our program would print ""Good day.""', 'Another example for the use of else if.']","['Use the else if statement to specify a new condition if the first condition is false.', 'If conditions1 and condition2 are both correct, only the code for   condition1 are executed:']","['In the example above, time (22) is greater than 10, so the first condition is false. The next condition, in the else if statement, is also false, so we move on to else condition since condition1 and condition2 are both false - and print to the screen ""Good evening"".']","['\n        if  condition1 { \n        \xa0\xa0 // code to be executed if condition1 is true \n        } else if condition2 { \n        \xa0\xa0  // code to be executed if condition1 is false and condition2 is true \n        } else { \n        \xa0\xa0  // code to be executed if condition1 and condition2 \n        are both false   \n        }    \n      ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0time := 22 \n      \xa0\xa0if time < 10 {\n      \xa0\xa0\xa0\xa0fmt.Println(""Good morning."")\n      \xa0\xa0} else if time < 20 {\n      \xa0\xa0\xa0\xa0fmt.Println(""Good day."")\n      \xa0\xa0} else {\n      \xa0\xa0\xa0\xa0fmt.Println(""Good evening."")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0a := 14 \n      \xa0\xa0b := 14 \n      \xa0\xa0if a < b {\n      \xa0\xa0\xa0\xa0fmt.Println(""a is less than b."")\n      \xa0\xa0} else if a > b {\n      \xa0\xa0\xa0\xa0fmt.Println(""a is more than b."")\n      \xa0\xa0} else {\n      \xa0\xa0\xa0\xa0fmt.Println(""a and b are equal."")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0x := 30 \n      \xa0\xa0if x >= 10 {\n      \xa0\xa0\xa0\xa0fmt.Println(""x is larger than or equal to 10."")\n      \xa0\xa0} else if x > 20\n      \xa0\xa0\xa0\xa0fmt.Println(""x is larger than 20."")\n      \xa0\xa0} else {\n      \xa0\xa0\xa0\xa0fmt.Println(""x is less than 10."")\n      \xa0\xa0}\n    }\n  ']",[],[]
35,['Go Nested if Statement'],['The Nested if Statement'],"['Syntax', 'Example']","['https://www.w3schools.com/go/go_elseif_statement.php', 'https://www.w3schools.com/go/go_switch.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_nestedif1', 'https://www.w3schools.com/go/go_elseif_statement.php', 'https://www.w3schools.com/go/go_switch.php']",[],"['You can have if statements inside if statements, this is called a nested if.', 'This example shows how to use nested if statements:']",[],[],"['\n        if  condition1 { \n        \xa0\xa0 // code to be executed if condition1 is true \n        \xa0\xa0if condition2 { \n        \xa0\xa0\xa0\xa0  // code to be executed if both condition1 and condition2 \n        are true\n        \xa0\n        }}    \n      ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0num  := 20 \n      \xa0\xa0if num >= 10 {\n      \xa0\xa0\xa0\xa0fmt.Println(""Num is more than 10."")\n      \xa0\xa0\xa0\xa0if num > 15 {\n      \xa0\xa0\xa0\xa0\xa0\xa0fmt.Println(""Num is also more than 15."")\n      \xa0\xa0\xa0\xa0\xa0}\n      \xa0\xa0} else {\n      \xa0\xa0\xa0\xa0fmt.Println(""Num is less than 10."")\n      \xa0\xa0}\n    }\n  ']",[],[]
36,['Go switch Statement'],"['The switch Statement', 'Single-Case switch Syntax', 'Single-Case switch Example', 'The default Keyword', 'Go Exercises', 'Test Yourself With Exercises', 'Exercise:']","['Syntax', 'Example', 'Example', 'Example']","['https://www.w3schools.com/go/go_nested_if.php', 'https://www.w3schools.com/go/go_switch_multi.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_switch1', 'https://www.w3schools.com/go/trygo.php?filename=demo_switch2', 'https://www.w3schools.com/go/trygo.php?filename=demo_switch5', 'https://www.w3schools.com/go/exercise.php?filename=exercise_switch1', 'https://www.w3schools.com/go/go_nested_if.php', 'https://www.w3schools.com/go/go_switch_multi.php']",[],"['Use the switch statement to select one of many code blocks to be executed.', 'This is how it works:', 'The example below uses a weekday number to calculate the weekday name:', 'The default keyword specifies some code to run if there is no case match:', 'Insert the missing parts to complete the following switch statement.', 'Start the Exercise']","['All the case values should have the same type as the switch expression. Otherwise, the compiler will raise an error:']","['The switch statement in Go is similar to the ones in C, C++, Java, JavaScript, and PHP. The difference is that it only runs the matched case so it does not need a break statement.']","['\n        switch expression { \n        case x:  \n        \xa0\xa0 // code block  \n        case y:  \n        \xa0\xa0 // code block  \n        case z: \n        ... \n        default: \n        \xa0\xa0 // code block   \n        }    \n      ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0day := 4 \n      \xa0\xa0switch day {\n      \xa0\xa0case 1:\n      \xa0\xa0\xa0\xa0fmt.Println(""Monday"")\n      \xa0\xa0case 2:\n      \xa0\xa0\xa0\xa0fmt.Println(""Tuesday"")\n      \xa0\xa0case 3:\n      \xa0\xa0\xa0\xa0fmt.Println(""Wednesday"")\n      \xa0\xa0case 4:\n      \xa0\xa0\xa0\xa0fmt.Println(""Thursday"")\n      \xa0\xa0case 5:\n      \xa0\xa0\xa0\xa0fmt.Println(""Friday"")\n      \xa0\xa0case 6:\n      \xa0\xa0\xa0\xa0fmt.Println(""Saturday"")\n      \xa0\xa0case 7:\n      \xa0\xa0\xa0\xa0fmt.Println(""Sunday"")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0day := 8 \n      \xa0\xa0switch day {\n      \xa0\xa0case 1:\n      \xa0\xa0\xa0\xa0fmt.Println(""Monday"")\n      \xa0\xa0case 2:\n      \xa0\xa0\xa0\xa0fmt.Println(""Tuesday"")\n      \xa0\xa0case 3:\n      \xa0\xa0\xa0\xa0fmt.Println(""Wednesday"")\n      \xa0\xa0case 4:\n      \xa0\xa0\xa0\xa0fmt.Println(""Thursday"")\n      \xa0\xa0case 5:\n      \xa0\xa0\xa0\xa0fmt.Println(""Friday"")\n      \xa0\xa0case 6:\n      \xa0\xa0\xa0\xa0fmt.Println(""Saturday"")\n      \xa0\xa0case 7:\n      \xa0\xa0\xa0\xa0fmt.Println(""Sunday"")\n      \xa0\xa0default:\n      \xa0\xa0\xa0\xa0fmt.Println(""Not a weekday"")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0a := 3 \n      \xa0\xa0switch a {\n      \xa0\xa0case 1:\n      \xa0\xa0\xa0\xa0fmt.Println(""a is one"")\n      \xa0\xa0case ""b"":\n      \xa0\xa0\xa0\xa0fmt.Println(""a is b"")\n      \xa0\xa0}\n    }\n  ']",[],"['The expression is evaluated once|||The value of the switch expression is compared with the values of each case|||If there is a match, the associated block of code is executed|||The default  keyword is optional. It |||specifies some code to run if there is no case |||match|||']"
37,['Go switch Statement'],"['The switch Statement', 'Single-Case switch Syntax', 'Single-Case switch Example', 'The default Keyword', 'Go Exercises', 'Test Yourself With Exercises', 'Exercise:']","['Syntax', 'Example', 'Example', 'Example']","['https://www.w3schools.com/go/go_nested_if.php', 'https://www.w3schools.com/go/go_switch_multi.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_switch1', 'https://www.w3schools.com/go/trygo.php?filename=demo_switch2', 'https://www.w3schools.com/go/trygo.php?filename=demo_switch5', 'https://www.w3schools.com/go/exercise.php?filename=exercise_switch1', 'https://www.w3schools.com/go/go_nested_if.php', 'https://www.w3schools.com/go/go_switch_multi.php']",[],"['Use the switch statement to select one of many code blocks to be executed.', 'This is how it works:', 'The example below uses a weekday number to calculate the weekday name:', 'The default keyword specifies some code to run if there is no case match:', 'Insert the missing parts to complete the following switch statement.', 'Start the Exercise']","['All the case values should have the same type as the switch expression. Otherwise, the compiler will raise an error:']","['The switch statement in Go is similar to the ones in C, C++, Java, JavaScript, and PHP. The difference is that it only runs the matched case so it does not need a break statement.']","['\n        switch expression { \n        case x:  \n        \xa0\xa0 // code block  \n        case y:  \n        \xa0\xa0 // code block  \n        case z: \n        ... \n        default: \n        \xa0\xa0 // code block   \n        }    \n      ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0day := 4 \n      \xa0\xa0switch day {\n      \xa0\xa0case 1:\n      \xa0\xa0\xa0\xa0fmt.Println(""Monday"")\n      \xa0\xa0case 2:\n      \xa0\xa0\xa0\xa0fmt.Println(""Tuesday"")\n      \xa0\xa0case 3:\n      \xa0\xa0\xa0\xa0fmt.Println(""Wednesday"")\n      \xa0\xa0case 4:\n      \xa0\xa0\xa0\xa0fmt.Println(""Thursday"")\n      \xa0\xa0case 5:\n      \xa0\xa0\xa0\xa0fmt.Println(""Friday"")\n      \xa0\xa0case 6:\n      \xa0\xa0\xa0\xa0fmt.Println(""Saturday"")\n      \xa0\xa0case 7:\n      \xa0\xa0\xa0\xa0fmt.Println(""Sunday"")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0day := 8 \n      \xa0\xa0switch day {\n      \xa0\xa0case 1:\n      \xa0\xa0\xa0\xa0fmt.Println(""Monday"")\n      \xa0\xa0case 2:\n      \xa0\xa0\xa0\xa0fmt.Println(""Tuesday"")\n      \xa0\xa0case 3:\n      \xa0\xa0\xa0\xa0fmt.Println(""Wednesday"")\n      \xa0\xa0case 4:\n      \xa0\xa0\xa0\xa0fmt.Println(""Thursday"")\n      \xa0\xa0case 5:\n      \xa0\xa0\xa0\xa0fmt.Println(""Friday"")\n      \xa0\xa0case 6:\n      \xa0\xa0\xa0\xa0fmt.Println(""Saturday"")\n      \xa0\xa0case 7:\n      \xa0\xa0\xa0\xa0fmt.Println(""Sunday"")\n      \xa0\xa0default:\n      \xa0\xa0\xa0\xa0fmt.Println(""Not a weekday"")\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0a := 3 \n      \xa0\xa0switch a {\n      \xa0\xa0case 1:\n      \xa0\xa0\xa0\xa0fmt.Println(""a is one"")\n      \xa0\xa0case ""b"":\n      \xa0\xa0\xa0\xa0fmt.Println(""a is b"")\n      \xa0\xa0}\n    }\n  ']",[],"['The expression is evaluated once|||The value of the switch expression is compared with the values of each case|||If there is a match, the associated block of code is executed|||The default  keyword is optional. It |||specifies some code to run if there is no case |||match|||']"
38,['Go Multi-case switch Statement'],"['The Multi-case switch Statement', 'Multi-case switch Example']","['Syntax', 'Example']","['https://www.w3schools.com/go/go_switch.php', 'https://www.w3schools.com/go/go_loops.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_switch6', 'https://www.w3schools.com/go/go_switch.php', 'https://www.w3schools.com/go/go_loops.php']",[],"['It is possible to have multiple values for each case in the switch statement:', 'The example below uses the weekday number to return different text:']",[],[],"['\n        switch expression { \n        case x,y:  \n        \xa0\xa0 // code block if expression is evaluated to x or y  \n        case v,w:  \n        \xa0\xa0 // code block if expression is evaluated to v or w  \n        case z: \n        ... \n        default: \n        \xa0\xa0 // code block if expression is not found in any cases   \n        }    \n      ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0 day := 5 \n      \xa0\xa0 switch day {\n      \xa0\xa0 case 1,3,5:\n      \xa0\xa0\xa0\xa0fmt.Println(""Odd weekday"")\n      \xa0\xa0 case 2,4:\n      \xa0\xa0\xa0\xa0 fmt.Println(""Even weekday"")\n      \xa0\xa0 case 6,7:\n      \xa0\xa0\xa0\xa0fmt.Println(""Weekend"")\n      \xa0\xa0default:\n      \xa0\xa0\xa0\xa0fmt.Println(""Invalid day of day number"")\n      \xa0 }\n    }\n  ']",[],[]
39,['Go For Loops'],"['Go for Loop', 'for Loop Examples', 'The continue Statement', 'The break Statement', 'Nested Loops', 'The Range Keyword', 'Go Exercises', 'Test Yourself With Exercises', 'Exercise:']","['Syntax', 'Example 1', 'Example 2', 'Example', 'Example', 'Example', 'Syntax', 'Example', 'Example', 'Example']","['https://www.w3schools.com/go/go_switch_multi.php', 'https://www.w3schools.com/go/go_functions.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_for1', 'https://www.w3schools.com/go/trygo.php?filename=demo_for5', 'https://www.w3schools.com/go/trygo.php?filename=demo_for2', 'https://www.w3schools.com/go/trygo.php?filename=demo_for3', 'https://www.w3schools.com/go/trygo.php?filename=demo_for4', 'https://www.w3schools.com/go/trygo.php?filename=demo_for6', 'https://www.w3schools.com/go/trygo.php?filename=demo_for7', 'https://www.w3schools.com/go/trygo.php?filename=demo_for8', 'https://www.w3schools.com/go/exercise.php?filename=exercise_loops1', 'https://www.w3schools.com/go/go_switch_multi.php', 'https://www.w3schools.com/go/go_functions.php']",[],"['The for loop loops through a block of code a specified number of times.', 'The for loop is the only loop available in Go.', 'Each execution of a loop is called an iteration.', 'The for loop can take up to three statements:', 'statement1 Initializes the loop counter value.', 'statement3 Increases the loop counter value.', 'This example will print the numbers from 0 to 4:\xa0\xa0', 'This example counts to 100 by tens:\xa0', 'This example skips the value of 3:', 'The break statement is used to break/terminate the loop execution.', 'This example breaks out of the loop when i is equal to 3:', 'Note: continue and break are usually used with conditions.', 'It is possible to place a loop inside another loop.', 'The range keyword is used like this:', 'Print i as long as i is less than 6.', 'Start the Exercise']","['Loops are handy if you want to run the same code over and over again, each time with a different value.', 'Here, the ""inner loop"" will be executed one time for each iteration of the ""outer loop"":', 'The range keyword is used to more easily iterate over an array, slice or map. It returns both the index and the value.', 'Tip: To only show the value or the index, you can omit the other output using an underscore (_).', 'Here, we want to omit the indexes (idx   stores the index, val stores the value):', 'Here, we want to omit the values (idx   stores the index, val stores the value):']","['statement2 Evaluated for each loop iteration. If it evaluates to TRUE, the loop continues. If it evaluates to FALSE, the loop ends.', ""Note: These statements don't need to be present as loops arguments. However, they need to be present in the code in some form."", 'The continue statement is used to skip one or more iterations in the loop. It then continues with the next iteration in the loop.', 'This example uses range to iterate over an   array and print both the indexes and the values at each (idx   stores the index, val stores the value):']","['\n        for  statement1; statement2; statement3 { \n        \xa0\xa0 // code to be executed for each iteration  \n        }\n      ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0for i:=0; i < 5; i++ {\n      \xa0\xa0\xa0\xa0fmt.Println(i)\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0for i:=0; i <= 100; i+=10 {\n      \xa0\xa0\xa0\xa0fmt.Println(i)\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0 for i:=0; i < 5; i++ {\n      \xa0\xa0\xa0\xa0if i == 3 {\n      \xa0\xa0\xa0\xa0\xa0\xa0continue  \n      \xa0\xa0\xa0\xa0}\n      \xa0\xa0\xa0fmt.Println(i)\n      \xa0\xa0}\n    }\n', '\n    package main\n    import (""fmt"")\n\n    func main() { \n      \xa0\xa0for i:=0; i < 5; i++ {\n      \xa0\xa0\xa0\xa0if i == 3 {\n      \xa0\xa0\xa0\xa0\xa0\xa0break  \n      \xa0\xa0\xa0\xa0}\n      \xa0\xa0\xa0fmt.Println(i)\n      \xa0\xa0}\n    }\n', '\n    package main\n    import (""fmt"")\n\n    func main() {\n      \xa0\xa0adj := [2]string{""big"", ""tasty""}\n      \xa0\xa0fruits := [3]string{""apple"", ""orange"", ""banana""}\n      \xa0\xa0for i:=0; i < len(adj); i++ {\n      \xa0\xa0\xa0\xa0for j:=0; j < len(fruits); j++ {\n      \xa0\xa0\xa0\xa0\xa0\xa0fmt.Println(adj[i],fruits[j])\n      \xa0\xa0\xa0\xa0}\n      \xa0\xa0}\n    }\n  ', '\n        for  index, value := array|slice|map  {\n        \xa0\xa0 // code to be executed for each iteration  \n        }\n      ', '\n    package main\n    import (""fmt"")\n\n    func main() {\n      \xa0\xa0fruits := [3]string{""apple"", ""orange"", ""banana""}\xa0\xa0for \n    idx, val := range fruits {\n      \xa0\xa0\xa0\xa0\xa0fmt.Printf(""%v\\t%v\\n"", idx, val)\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() {\n      \xa0\xa0fruits := [3]string{""apple"", ""orange"", ""banana""}\xa0\xa0for _, \n    val := range fruits {\n      \xa0\xa0\xa0\xa0\xa0fmt.Printf(""%v\\n"", val)\n      \xa0\xa0}\n    }\n  ', '\n    package main\n    import (""fmt"")\n\n    func main() {\n      \xa0\xa0fruits := [3]string{""apple"", ""orange"", ""banana""}\n      \xa0\xa0for idx, _ := range fruits {\n      \xa0\xa0\xa0\xa0\xa0fmt.Printf(""%v\\n"", idx)\n      \xa0\xa0}\n    }\n  ']",[],"['i:=0; - Initialize the loop counter (i), and set the start value to 0|||i < 5; - Continue the loop as long as i is less than 5|||i++ - Increase the loop counter value by 1 for each iteration|||i:=0; - Initialize the loop counter (i), and set the start value to 0|||i <= 100; - Continue the loop as long as i is less than or equal to 100|||i+=10 - Increase the loop counter value by 10 for each iteration|||']"
40,['Go Functions'],"['Create a Function', 'Call a Function', 'Naming Rules for Go Functions', 'Go Exercises', 'Test Yourself With Exercises', 'Exercise:']","['Syntax', 'Example', 'Example']","['https://www.w3schools.com/go/go_loops.php', 'https://www.w3schools.com/go/go_function_parameters.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_func1', 'https://www.w3schools.com/go/trygo.php?filename=demo_func11', 'https://www.w3schools.com/go/go_multi_variable_declaration.php', 'https://www.w3schools.com/go/exercise.php?filename=exercise_functions1', 'https://www.w3schools.com/go/go_loops.php', 'https://www.w3schools.com/go/go_function_parameters.php']",[],"['A function is a block of statements that can be used repeatedly in a program.', 'A function will not execute automatically when a page loads.', 'A function will be executed by a call to the function.', 'To create (often referred to as declare) a function, do the following:', 'A function can be called multiple times.', 'Tip: Give the function a name that reflects what the function does!', 'Create a function named myFunction and call it inside main().', 'Start the Exercise']","['Functions are not executed immediately. They are ""saved for later use"", and will be executed when they are called.']","['In the example below, we create a function named ""myMessage()"". The opening curly brace ( { ) indicates the beginning of the function code, and the closing curly brace ( } ) indicates the end of the function. The function outputs ""I just got executed!"". To call the function, just write its name followed by two parentheses ():']","['\n        func FunctionName() {\n        \xa0\xa0// code to be executed \n        } \n', '\n      package main\n      import (""fmt"")\nfunc myMessage() { \n      \xa0\xa0fmt.Println(""I just got executed!"")\n      } \n      \n      func main() {\n      \xa0\xa0myMessage() // call the function\n      }\n  ', '\n      package main\n      import (""fmt"")\nfunc FunctionName() { \n      \xa0\xa0fmt.Println(""I just got executed!"")\n      } \n      \n      func main() {\n      \xa0\xa0myMessage()\n      \xa0\xa0myMessage()\n      \xa0\xa0myMessage()\n      }\n  ']",[],"['Use the func keyword.|||Specify a name for the function, followed by parentheses ().|||Finally, add code that defines what the function should do, inside curly |||braces {}.|||A function name must start with a letter|||A function name can only contain alpha-numeric characters and underscores (A-z, 0-9, and _ |||  )|||Function names are case-sensitive|||A function name cannot contain spaces|||If the function name consists of multiple words, techniques introduced for multi-word variable naming |||  can be used|||']"
41,['Go Functions'],"['Create a Function', 'Call a Function', 'Naming Rules for Go Functions', 'Go Exercises', 'Test Yourself With Exercises', 'Exercise:']","['Syntax', 'Example', 'Example']","['https://www.w3schools.com/go/go_loops.php', 'https://www.w3schools.com/go/go_function_parameters.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_func1', 'https://www.w3schools.com/go/trygo.php?filename=demo_func11', 'https://www.w3schools.com/go/go_multi_variable_declaration.php', 'https://www.w3schools.com/go/exercise.php?filename=exercise_functions1', 'https://www.w3schools.com/go/go_loops.php', 'https://www.w3schools.com/go/go_function_parameters.php']",[],"['A function is a block of statements that can be used repeatedly in a program.', 'A function will not execute automatically when a page loads.', 'A function will be executed by a call to the function.', 'To create (often referred to as declare) a function, do the following:', 'A function can be called multiple times.', 'Tip: Give the function a name that reflects what the function does!', 'Create a function named myFunction and call it inside main().', 'Start the Exercise']","['Functions are not executed immediately. They are ""saved for later use"", and will be executed when they are called.']","['In the example below, we create a function named ""myMessage()"". The opening curly brace ( { ) indicates the beginning of the function code, and the closing curly brace ( } ) indicates the end of the function. The function outputs ""I just got executed!"". To call the function, just write its name followed by two parentheses ():']","['\n        func FunctionName() {\n        \xa0\xa0// code to be executed \n        } \n', '\n      package main\n      import (""fmt"")\nfunc myMessage() { \n      \xa0\xa0fmt.Println(""I just got executed!"")\n      } \n      \n      func main() {\n      \xa0\xa0myMessage() // call the function\n      }\n  ', '\n      package main\n      import (""fmt"")\nfunc FunctionName() { \n      \xa0\xa0fmt.Println(""I just got executed!"")\n      } \n      \n      func main() {\n      \xa0\xa0myMessage()\n      \xa0\xa0myMessage()\n      \xa0\xa0myMessage()\n      }\n  ']",[],"['Use the func keyword.|||Specify a name for the function, followed by parentheses ().|||Finally, add code that defines what the function should do, inside curly |||braces {}.|||A function name must start with a letter|||A function name can only contain alpha-numeric characters and underscores (A-z, 0-9, and _ |||  )|||Function names are case-sensitive|||A function name cannot contain spaces|||If the function name consists of multiple words, techniques introduced for multi-word variable naming |||  can be used|||']"
42,['Go Function Parameters and Arguments'],"['Parameters and Arguments', 'Function With Parameter Example', 'Multiple Parameters']","['Syntax', 'Example', 'Example']","['https://www.w3schools.com/go/go_functions.php', 'https://www.w3schools.com/go/go_function_returns.php', 'https://www.w3schools.com/go/trygo.php?filename=demo_func2', 'https://www.w3schools.com/go/trygo.php?filename=demo_func3', 'https://www.w3schools.com/go/go_functions.php', 'https://www.w3schools.com/go/go_function_returns.php']",[],"['Inside the function, you can add as many parameters as you want:']",['Information can be passed to functions as a parameter. Parameters act as variables inside the function.'],"['Parameters and their types are specified after the function name, inside the parentheses. You can add as many parameters as you want, just separate them with a comma:', 'The following example has a function with one parameter (fname) of type string. When the familyName() function is called, we also pass along a name (e.g. Liam), and the name is used inside the function, which outputs several different first names, but an equal last name:', 'Note: When a parameter is passed to the function, it is called an argument. So, from the example above: fname is a parameter, while Liam, Jenny and Anja are arguments.', 'Note: When you are working with multiple parameters, the function call must have the same number of arguments as there are parameters, and the arguments must be passed in the same order.']","['\n        func FunctionName(param1 type, param2\ntype, param3 type) {\n        \xa0\xa0// code to be executed \n        } \n', '\n      package main\n      import (""fmt"")\n\n      func familyName(fname string) { \n      \xa0\xa0fmt.Println(""Hello"", fname, ""Refsnes"")\n      } \n      \n      func main() {\n      \xa0\xa0familyName(""Liam"")\n      \xa0\xa0familyName(""Jenny"")\n      \xa0\xa0familyName(""Anja"")\n      }\n  ', '\n      package main\n      import (""fmt"")\nfunc familyName(fname string, age int) { \n      \xa0\xa0fmt.Println(""Hello"", age, ""year old"", fname, ""Refsnes"")\n      } \n      \n      func main() {\n      \xa0\xa0familyName(""Liam"", 3)\n      \xa0\xa0familyName(""Jenny"", 14)\n      \xa0\xa0familyName(""Anja"", 30)\n      }\n  ']",[],[]
